ID,선수명,데뷔년도,생년월일,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피
62925,강진성,2012.0,1993-10-19,NC,2018,0.235,45,75,68,5,16,3,0,0,19,1,2,1,4,0,0,17,3,0.279,0.274,0.553,1,0.077,0.357,3,18,18,1.00,0,0.24,3.79,0.044,4.5,0.193,45,0,0,0,0.0,1,0,좌익수,34.0,12.0,137.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"3,000",-0.325,0,0.00584795322,0.036179238,0.0,110,0.0623025471207737
62925,강진성,2012.0,1993-10-19,NC,2019,0.247,41,104,97,11,24,4,1,2,36,14,0,0,3,0,4,20,6,0.371,0.298,0.669,6,0.207,0.167,7,22,31,0.71,0,0.15,3.54,0.124,8.8,0.227,41,3,2,1,66.7,0,0,좌익수,31.0,16.0,135.66666666666666,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.9806363636363638,0.0,"3,000",0.133,0,0.0187332739,0.0549125119,0.0,214,0.0
62925,강진성,2012.0,1993-10-19,NC,2020,0.309,121,432,395,53,122,25,0,12,183,70,2,6,20,0,9,46,11,0.463,0.351,0.814,32,0.348,0.375,37,111,122,0.91,6,0.43,3.72,0.154,62.2,0.274,121,10,9,1,90.0,3,1,1루수,120.0,98.0,825.6666666666666,4.0,0.0,656.0,46.0,70.0,0.0,0.0,0.0,0.994237383932176,0.0,"3,800",2.079,0,0.241880342,0.296792854,0.0,646,0.236706787711051
62926,박세웅,2012.0,1993-08-12,NC,2016,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.0,0.0,0,0.0,0.0,0,0,0,-,0,0.00,3.0,0.000,-0.1,0.0,1,0,0,0,0.0,0,0,포수,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,700",0.008,0,0.147005445,0.147005445,0.0,1,0.0
62927,김태우,2012.0,1989-07-23,NC,2013,0.000,7,14,13,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0.000,0.071,0.071,0,0.0,0.0,0,4,4,1.00,0,0.20,4.0,0.000,-0.9,0.032,7,0,0,0,0.0,0,0,포수,7.0,2.0,37.0,0.0,0.0,30.0,1.0,0.0,0.0,5.0,1.0,1.0,16.7,"2,400",-0.233,0,0.0236119974,0.0236119974,0.0,14,0.0
62927,김태우,2012.0,1989-07-23,NC,2014,0.200,5,5,5,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0.400,0.2,0.6,0,0.0,1.0,1,0,1,0.00,0,0.00,4.2,0.200,0.3,0.19,5,0,0,0,0.0,0,0,포수,5.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,500",0.001,0,0.0256932078,0.0493052052,0.0,19,0.0
62927,김태우,2012.0,1989-07-23,NC,2017,0.429,3,7,7,0,3,0,0,0,3,2,0,0,0,0,0,0,1,0.429,0.429,0.858,0,1.0,0.0,0,3,1,3.00,0,-,3.0,0.000,0.8,0.3,3,0,0,0,0.0,0,0,포수,3.0,1.0,12.0,2.0,0.0,16.0,1.0,0.0,0.0,3.0,0.0,0.895,0.0,,0.011,0,0.0232985898,0.072603795,0.0,26,0.0
62931,노진혁,2012.0,1989-07-15,NC,2013,0.223,117,361,327,32,73,19,2,3,105,27,5,1,26,1,1,83,5,0.321,0.282,0.603,15,0.212,0.0,24,91,81,1.12,0,0.31,4.06,0.098,28.1,0.207,117,4,1,3,25.0,0,0,유격수,116.0,100.0,867.3333333333334,10.0,0.0,144.0,283.0,69.0,0.0,0.0,0.0,0.977,0.0,"2,400",0.27,0,0.0982769623,0.0982769623,0.0,361,0.0
62931,노진혁,2012.0,1989-07-15,NC,2014,0.188,26,16,16,3,3,0,0,1,6,2,0,0,0,0,0,7,0,0.375,0.188,0.563,0,0.25,0.0,1,3,3,1.00,0,0.00,3.81,0.188,0.9,0.178,26,1,0,1,0.0,0,0,유격수,23.0,2.0,54.333333333333336,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,"4,800",-0.054,0,0.00559654032,0.103873503,0.0,377,0.0
62931,노진혁,2012.0,1989-07-15,NC,2015,0.079,65,42,38,4,3,2,0,0,5,2,1,1,2,0,0,11,0,0.132,0.122,0.254,0,0.0,0.2,2,11,14,0.79,0,0.18,4.12,0.053,-0.2,0.088,65,0,0,0,0.0,0,0,유격수,66.0,2.0,134.0,1.0,0.0,13.0,32.0,7.0,0.0,0.0,0.0,0.9669402985074628,0.0,"4,300",-0.515,0,0.0132998745,0.117173377,0.0,419,1.0599582749786614
62931,노진혁,2012.0,1989-07-15,NC,2017,0.286,4,7,7,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0.429,0.286,0.715,1,0.0,0.0,1,2,2,1.00,0,0.00,2.86,0.143,0.8,0.236,4,0,0,0,0.0,0,0,유격수,5.0,0.0,18.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,"4,300",0.144,0,0.0459840589,0.163157436,0.0,426,0.9910760598382222
62931,노진혁,2012.0,1989-07-15,NC,2018,0.283,125,458,420,52,119,21,4,11,181,42,1,2,33,0,2,92,8,0.431,0.337,0.768,35,0.272,0.25,36,108,103,1.05,4,0.36,3.8,0.148,58.3,0.259,125,7,4,3,57.1,6,0,3루수,142.0,106.0,913.6666666666669,15.0,0.0,99.0,257.0,39.0,0.0,0.0,0.0,0.9569419919737322,0.0,"4,300",1.646,0,0.0361509835,0.19930842,0.0,884,1.0692033669292882
62931,노진혁,2012.0,1989-07-15,NC,2019,0.264,110,390,348,51,92,23,2,13,158,43,6,3,31,2,2,80,7,0.454,0.326,0.78,23,0.241,0.0,38,83,96,0.86,4,0.39,3.9,0.190,50.2,0.26,110,1,0,1,0.0,2,0,유격수,124.0,92.0,800.0,5.0,0.0,102.0,247.0,41.0,0.0,0.0,0.0,0.98411875,0.0,"4,300",3.37,0,0.105263158,0.304571578,0.0,1274,0.9788571430733164
62931,노진혁,2012.0,1989-07-15,NC,2020,0.274,132,484,427,70,117,22,3,20,205,82,3,0,49,3,5,106,8,0.480,0.356,0.836,34,0.351,0.125,45,93,111,0.84,4,0.46,3.9,0.206,69.0,0.28,132,4,0,4,0.0,1,0,유격수,144.0,119.0,1005.0,9.0,0.0,182.0,286.0,59.0,0.0,0.0,0.0,0.980301824212272,0.0,"14,000",3.058,0,0.094017094,0.398588672,0.0,1758,0.2975150690181453
62934,김성욱,2012.0,1993-05-01,NC,2013,0.250,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0.250,0.25,0.5,0,0.5,0.25,0,1,0,-,0,0.00,4.25,0.000,0.2,0.175,4,0,0,0,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,400",-0.02,0,0.0165922144,0.0165922144,0.0,4,0.0
62934,김성욱,2012.0,1993-05-01,NC,2014,0.174,26,26,23,6,4,1,0,1,8,1,0,0,3,0,0,9,0,0.348,0.269,0.617,0,0.0,0.25,2,2,8,0.25,0,0.33,4.04,0.174,2.6,0.208,26,1,1,0,100.0,0,0,우익수,20.0,4.0,59.66666666666666,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,"2,500",0.108,0,0.00356143475,0.0201536492,0.0,30,0.0
62934,김성욱,2012.0,1993-05-01,NC,2015,0.258,125,204,182,32,47,8,1,3,66,26,0,1,17,0,4,52,4,0.363,0.333,0.696,9,0.268,0.333,12,33,51,0.65,2,0.33,3.64,0.104,21.7,0.241,125,6,3,3,50.0,2,1,좌익수,128.0,32.0,459.6666666666666,0.0,0.0,111.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,"5,500",0.945,0,0.0311166876,0.0512703367,0.0,234,0.0
62934,김성욱,2012.0,1993-05-01,NC,2016,0.265,130,348,306,60,81,15,1,15,143,51,7,2,30,0,3,64,15,0.467,0.334,0.801,22,0.318,0.125,31,79,84,0.94,9,0.47,3.91,0.203,44.6,0.267,130,7,5,2,71.4,3,0,좌익수,147.0,70.0,715.0,1.0,0.0,156.0,6.0,0.0,0.0,0.0,0.0,0.9948820512820512,0.0,"5,500",1.378,0,0.119782214,0.171052551,0.0,582,0.0
62934,김성욱,2012.0,1993-05-01,NC,2017,0.247,124,347,308,60,76,18,4,6,120,31,1,5,24,1,9,59,4,0.390,0.315,0.705,19,0.267,0.125,28,61,117,0.52,3,0.41,3.54,0.143,40.5,0.239,124,14,10,4,71.4,2,0,중견수,123.0,64.0,720.0,0.0,0.0,161.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,"10,000",0.914,0,0.174126303,0.345178854,0.0,929,0.0
62934,김성욱,2012.0,1993-05-01,NC,2018,0.260,111,358,323,49,84,13,2,13,140,45,2,3,29,0,1,64,10,0.433,0.32,0.753,18,0.232,0.0,28,89,89,1.00,5,0.45,4.08,0.173,45.2,0.252,111,13,11,2,84.6,4,0,중견수,110.0,88.0,788.0,0.0,0.0,217.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,"10,500",2.149,0,0.0451887294,0.390367583,0.0,1287,0.0
62934,김성욱,2012.0,1993-05-01,NC,2019,0.230,116,333,287,38,66,16,1,9,111,36,9,5,29,1,3,69,4,0.387,0.302,0.689,18,0.297,0.25,26,64,93,0.69,5,0.42,3.86,0.157,36.4,0.233,116,10,6,4,60.0,2,0,중견수,116.0,83.0,775.0,2.0,0.0,191.0,3.0,1.0,0.0,0.0,0.0,0.989657634408602,0.0,"10,500",0.937,0,0.0294380018,0.419805585,0.0,1620,0.0
62934,김성욱,2012.0,1993-05-01,NC,2020,0.221,104,225,195,32,43,4,1,8,73,26,7,2,17,0,4,40,0,0.374,0.294,0.668,9,0.297,0.059,13,38,76,0.50,1,0.43,3.84,0.154,25.2,0.226,104,17,12,5,70.6,2,0,우익수,107.0,41.0,472.33333333333337,0.0,0.0,118.0,3.0,1.0,0.0,0.0,0.0,0.9985885673959068,0.0,"12,000",0.347,0,0.0743589744,0.494164559,0.0,1845,0.0
93656,김지영,1993.0,1974-04-21,KIA,2002,0.136,11,23,22,1,3,0,0,0,3,1,0,0,1,0,0,5,1,0.136,0.174,0.31,0,0.143,0.0,0,9,5,1.80,0,0.20,4.3,0.000,-0.3,0.112,11,0,0,0,0.0,0,0,포수,11.0,6.0,61.0,1.0,0.0,54.0,3.0,2.0,2.0,5.0,3.0,0.983,37.5,"2,100",-0.188,0,0.0283018868,0.0283018868,0.0,23,0.0
64984,김태진,2014.0,1995-10-07,NC,2015,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0.0,0,0.0,0.0,0,3,0,-,0,-,4.0,0.000,-0.3,0.0,1,0,0,0,0.0,0,0,2루수,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"3,000",-0.079,0,0.0122961104,0.0122961104,0.0,3,0.0
64984,김태진,2014.0,1995-10-07,NC,2016,0.500,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.500,0.5,1.0,0,1.0,0.0,0,0,1,0.00,0,-,6.0,0.000,0.4,0.35,2,0,0,0,0.0,0,0,3루수,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,000",0.032,0,0.0308529946,0.043149105,0.0,5,0.0
64984,김태진,2014.0,1995-10-07,NC,2018,0.355,20,35,31,5,11,0,0,1,14,3,1,0,3,0,0,5,0,0.452,0.412,0.864,2,1.0,0.25,1,8,7,1.14,0,0.60,3.4,0.097,5.2,0.298,20,3,1,2,33.3,1,0,3루수,15.0,6.0,53.333333333333336,3.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.67530625,0.0,"3,000",-0.028,0,0.00584795322,0.0489970582,0.0,40,1.0479509592004697
64984,김태진,2014.0,1995-10-07,NC,2019,0.275,123,399,374,44,103,14,5,5,142,46,5,3,16,0,1,67,3,0.380,0.305,0.685,28,0.296,0.111,24,102,105,0.97,4,0.24,3.56,0.104,43.9,0.232,123,16,12,4,75.0,6,2,좌익수,116.0,83.0,720.0,3.0,0.0,178.0,70.0,17.0,0.0,0.0,0.0,0.9872152777777776,0.0,"3,000",1.433,0,0.0677966102,0.116793668,0.0,439,1.1708636464196218
64984,김태진,2014.0,1995-10-07,KIA,2020,0.236,82,280,263,28,62,5,1,1,72,23,2,1,13,0,1,45,2,0.274,0.273,0.547,14,0.284,0.25,7,67,90,0.74,2,0.29,3.83,0.038,19.6,0.191,82,11,7,4,63.6,3,0,3루수,85.0,64.0,584.0,9.0,0.0,73.0,121.0,18.0,0.0,0.0,0.0,0.9546232876712328,0.0,"3,000",-1.059,0,0.136752137,0.253545805,0.0,719,0.7020149625877858
60891,조성우,2010.0,1988-02-08,SK,2013,0.204,54,111,98,17,20,0,0,4,32,11,2,1,10,0,0,23,0,0.327,0.275,0.602,3,0.238,0.286,4,30,26,1.15,0,0.43,4.14,0.122,11.2,0.206,54,7,6,1,85.7,0,0,1루수,43.0,24.0,215.0,0.0,0.0,198.0,13.0,24.0,0.0,0.0,0.0,0.993798449612403,0.0,"2,400",-0.148,0,0.0389278877,0.0389278877,0.0,111,0.0429008690735602
60891,조성우,2010.0,1988-02-08,SK,2014,0.000,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0.0,0,0.0,0.0,0,2,0,-,0,-,5.5,0.000,-0.2,0.0,3,0,0,0,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,500",-0.051,0,0.00127194098,0.0401998287,0.0,113,0.0
95710,김승권,1995.0,1976-05-01,삼성,2002,0.179,59,92,84,6,15,3,0,1,21,14,0,4,3,0,1,22,1,0.250,0.207,0.457,3,0.217,0.136,4,26,25,1.04,0,0.14,3.38,0.071,5.2,0.156,59,0,0,0,0.0,0,0,2루수,49.0,15.0,191.66666666666663,3.0,0.0,42.0,53.0,10.0,0.0,0.0,0.0,0.962302608695652,0.0,"4,000",-0.508,0,0.0,0.0,0.0,92,1.1524338784891548
95710,김승권,1995.0,1976-05-01,한화,2003,0.167,36,59,54,4,9,2,0,0,11,2,1,0,3,0,1,11,0,0.204,0.224,0.428,2,0.214,0.333,2,19,15,1.27,0,0.27,3.46,0.037,1.9,0.152,36,1,0,1,0.0,0,0,2루수,32.0,13.0,136.66666666666669,2.0,0.0,20.0,37.0,3.0,0.0,0.0,0.0,0.9660487804878048,0.0,"4,000",-0.406,0,0.0,0.0,0.0,151,0.8739810481273578
95710,김승권,1995.0,1976-05-01,한화,2004,0.191,28,54,47,6,9,3,0,0,12,1,3,0,4,0,0,12,0,0.255,0.255,0.51,1,0.154,0.5,3,12,14,0.86,0,0.33,3.83,0.064,2.8,0.179,28,1,0,1,0.0,0,0,2루수,29.0,11.0,113.66666666666669,2.0,0.0,25.0,44.0,7.0,0.0,0.0,0.0,0.9730205278592374,0.0,"4,200",-0.237,0,0.0,0.0,0.0,205,1.163975126035139
95710,김승권,1995.0,1976-05-01,현대,2005,0.261,8,24,23,3,6,2,0,1,11,4,1,0,0,0,0,6,1,0.478,0.261,0.739,2,0.5,0.0,3,6,5,1.20,0,0.00,3.08,0.217,2.5,0.237,8,0,0,0,0.0,0,0,2루수,7.0,6.0,55.0,0.0,0.0,17.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,"3,200",0.072,0,0.0,0.0,0.0,229,0.0
95710,김승권,1995.0,1976-05-01,현대,2006,0.318,21,23,22,4,7,1,0,1,11,7,0,0,1,0,0,6,1,0.500,0.348,0.848,1,0.5,0.286,2,5,4,1.25,0,0.17,3.7,0.182,3.2,0.282,21,0,0,0,0.0,0,0,1루수,15.0,3.0,36.0,1.0,0.0,28.0,7.0,4.0,0.0,0.0,0.0,0.9811574074074074,0.0,"3,000",0.239,0,0.0169971671,0.0169971671,0.0,252,0.9994110647387552
95712,강인권,1995.0,1972-06-26,두산,2002,0.294,38,56,51,4,15,1,0,0,16,1,1,0,4,0,0,10,0,0.314,0.345,0.659,3,0.235,0.0,1,18,8,2.25,0,0.40,4.02,0.020,6.2,0.234,38,2,2,0,100.0,0,0,포수,37.0,8.0,132.0,0.0,1.0,108.0,4.0,1.0,0.0,18.0,2.0,1.0,10.0,"5,500",0.309,0,0.0,0.0,0.0,56,0.0
95712,강인권,1995.0,1972-06-26,두산,2003,0.291,67,207,179,17,52,9,0,0,61,17,7,2,18,0,1,28,4,0.341,0.355,0.696,13,0.35,0.0,9,53,48,1.10,0,0.64,3.89,0.050,21.4,0.245,67,3,0,3,0.0,0,0,포수,67.0,61.0,497.6666666666667,2.0,0.0,304.0,31.0,4.0,4.0,50.0,17.0,0.994,25.4,"5,500",0.889,0,0.00602409639,0.00602409639,0.0,263,0.0
95712,강인권,1995.0,1972-06-26,두산,2004,0.238,79,182,160,13,38,7,0,0,45,23,6,3,10,0,3,35,0,0.281,0.29,0.571,9,0.263,0.0,7,54,36,1.50,0,0.29,4.07,0.044,15.1,0.201,79,0,0,0,0.0,0,0,포수,75.0,46.0,440.0,5.0,0.0,348.0,25.0,3.0,5.0,36.0,9.0,0.987,20.0,"6,500",0.094,0,0.0291970803,0.0352211767,0.0,445,0.0
95712,강인권,1995.0,1972-06-26,두산,2005,0.286,18,34,28,5,8,1,0,0,9,5,0,0,5,0,1,8,0,0.321,0.412,0.733,2,0.375,0.0,1,9,3,3.00,0,0.63,4.82,0.036,4.4,0.266,18,0,0,0,0.0,0,0,포수,17.0,6.0,80.0,0.0,0.0,68.0,1.0,0.0,0.0,7.0,1.0,1.0,12.5,"7,700",0.31,0,0.0,0.0352211767,0.0,479,0.0
95712,강인권,1995.0,1972-06-26,두산,2006,0.250,6,17,16,1,4,0,0,0,4,0,1,0,0,0,0,6,1,0.250,0.25,0.5,1,0.0,0.0,0,5,1,5.00,0,0.00,4.06,0.000,0.5,0.175,6,0,0,0,0.0,0,0,포수,6.0,5.0,43.0,0.0,0.0,36.0,3.0,0.0,2.0,6.0,1.0,1.0,14.3,"7,400",-0.028,0,0.00283286119,0.0380540379,0.0,496,0.0
50657,박민,2020.0,2001-06-05,KIA,2020,0.000,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.000,0.5,0.5,0,0.0,0.0,0,0,0,-,0,1.00,5.5,0.000,0.2,0.225,6,0,0,0,0.0,0,0,3루수,5.0,0.0,5.666666666666667,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8,0.0,"2,700",-0.006,0,0.0196581197,0.0196581197,0.0,2,0.0
99810,이진영,1999.0,1980-06-15,SK,2002,0.308,128,475,419,73,129,22,8,13,206,40,6,3,42,3,5,57,7,0.492,0.375,0.867,36,0.193,0.5,43,136,100,1.36,0,0.74,3.51,0.184,71.9,0.292,128,23,11,12,47.8,0,0,중견수,157.0,102.0,932.6666666666666,4.0,0.0,202.0,5.0,2.0,0.0,0.0,0.0,0.9807105075053608,0.0,"5,100",3.501,0,0.0283018868,0.0283018868,0.0,475,0.0
99810,이진영,1999.0,1980-06-15,SK,2003,0.328,128,562,481,81,158,29,6,17,250,70,13,2,62,1,4,76,6,0.520,0.408,0.928,45,0.364,0.0,52,130,119,1.09,0,0.82,3.95,0.191,95.2,0.314,128,19,10,9,52.6,0,0,우익수,162.0,124.0,1090.3333333333337,7.0,0.0,245.0,12.0,1.0,0.0,0.0,0.0,0.9732720880464688,0.0,"8,000",5.328,0,0.0502008032,0.07850269,1.0,1037,0.0
99810,이진영,1999.0,1980-06-15,SK,2004,0.342,117,483,404,74,138,19,1,15,204,63,6,2,66,6,5,49,9,0.505,0.438,0.943,37,0.333,0.25,35,121,98,1.23,0,1.35,3.77,0.163,84.3,0.323,117,14,8,6,57.1,0,0,중견수,125.0,102.0,881.6666666666667,1.0,0.0,192.0,3.0,1.0,0.0,0.0,0.0,0.9946706994328922,0.0,"16,000",5.072,0,0.189781022,0.268283712,1.0,1520,0.0
99810,이진영,1999.0,1980-06-15,SK,2005,0.291,122,523,453,76,132,19,1,20,213,74,8,4,55,3,3,60,7,0.470,0.369,0.839,40,0.238,0.0,40,162,103,1.57,0,0.92,3.53,0.179,78.7,0.284,122,13,8,5,61.5,0,0,우익수,119.0,116.0,1021.3333333333334,3.0,0.0,215.0,8.0,2.0,0.0,0.0,0.0,0.9860336161879896,0.0,"18,500",3.633,0,0.246696035,0.514979747,0.0,2043,0.0
99810,이진영,1999.0,1980-06-15,SK,2006,0.273,118,473,428,54,117,13,0,11,163,41,2,0,41,2,2,52,8,0.381,0.34,0.721,33,0.225,0.667,24,141,118,1.19,0,0.79,3.48,0.107,54.1,0.248,118,7,3,4,42.9,0,0,우익수,117.0,109.0,959.0,2.0,0.0,242.0,15.0,7.0,0.0,0.0,0.0,0.9912627737226276,0.0,"25,000",2.225,0,0.138810198,0.653789945,0.0,2516,0.190349134627255
99810,이진영,1999.0,1980-06-15,SK,2007,0.350,80,248,220,40,77,10,3,7,114,42,3,1,22,1,2,20,2,0.518,0.412,0.93,22,0.368,0.154,20,66,58,1.14,0,1.10,3.69,0.168,44.8,0.315,80,6,6,0,100.0,0,0,우익수,65.0,55.0,403.6666666666667,1.0,0.0,105.0,1.0,0.0,0.0,0.0,0.0,0.9902477291494632,0.0,"22,000",3.082,0,0.169179229,0.822969174,0.0,2764,0.0250509668556862
99810,이진영,1999.0,1980-06-15,SK,2008,0.315,95,363,324,53,102,20,0,8,146,53,2,3,31,3,3,26,4,0.451,0.377,0.828,29,0.33,0.429,28,112,87,1.29,0,1.19,3.56,0.136,54.0,0.282,95,18,12,6,66.7,0,0,1루수,128.0,85.0,675.3333333333333,3.0,0.0,420.0,27.0,26.0,0.0,0.0,0.0,0.99609081934847,0.0,"24,000",2.392,0,0.323612418,1.146581592,0.0,3127,0.999643749677856
99810,이진영,1999.0,1980-06-15,LG,2009,0.300,120,425,380,50,114,18,1,14,176,69,2,2,40,7,1,30,19,0.463,0.366,0.829,31,0.302,0.45,33,122,116,1.05,0,1.33,3.6,0.163,57.8,0.28,120,7,5,2,71.4,0,0,우익수,96.0,84.0,717.6666666666666,2.0,0.0,164.0,7.0,4.0,0.0,0.0,0.0,0.9882340919647004,0.0,"36,000",1.957,1,0.251336898,1.39791849,0.0,3552,0.1387697174929804
99810,이진영,1999.0,1980-06-15,LG,2010,0.331,104,417,378,56,125,28,0,7,174,50,2,4,32,0,1,40,7,0.460,0.381,0.841,36,0.37,0.5,35,131,86,1.52,0,0.80,3.64,0.130,62.9,0.286,104,14,10,4,71.4,0,0,1루수,103.0,83.0,723.0,5.0,0.0,474.0,34.0,48.0,0.0,0.0,0.0,0.9944264638082064,0.0,"54,000",2.57,0,0.138845554,1.536764044,0.0,3969,0.999861616588006
99810,이진영,1999.0,1980-06-15,LG,2011,0.276,97,355,323,43,89,18,1,2,115,37,2,2,26,0,2,29,9,0.356,0.331,0.687,20,0.233,0.0,21,109,98,1.11,0,0.90,3.49,0.080,36.5,0.238,97,5,3,2,60.0,0,0,우익수,91.0,78.0,676.6666666666667,2.0,0.0,198.0,4.0,5.0,0.0,0.0,0.0,0.9929689655172412,0.0,"55,000",0.939,0,0.0537190083,1.590483052,0.0,4324,0.2620201359855407
99810,이진영,1999.0,1980-06-15,LG,2012,0.307,105,412,365,39,112,18,0,4,142,55,0,2,44,2,1,41,8,0.389,0.381,0.77,31,0.336,0.286,22,122,92,1.33,0,1.07,3.52,0.082,53.6,0.269,105,6,4,2,66.7,0,0,우익수,77.0,70.0,584.3333333333334,2.0,0.0,166.0,9.0,5.0,0.0,0.0,0.0,0.9882669709070164,0.0,"55,000",2.789,0,0.0956907478,1.6861738,0.0,4736,0.1539498732156038
99810,이진영,1999.0,1980-06-15,LG,2013,0.329,106,411,368,41,121,26,1,3,158,62,1,3,37,4,2,42,6,0.429,0.39,0.819,32,0.345,0.667,30,105,103,1.02,0,0.88,3.55,0.101,59.3,0.283,106,8,6,2,75.0,0,0,우익수,81.0,72.0,611.0,0.0,0.0,151.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,"85,000",2.838,1,0.125717932,1.811891732,0.0,5147,0.0
99810,이진영,1999.0,1980-06-15,LG,2014,0.325,119,468,412,53,134,19,2,6,175,65,2,9,45,5,0,48,10,0.425,0.384,0.809,34,0.339,0.0,27,124,115,1.08,10,0.94,3.79,0.100,66.8,0.279,119,7,4,3,57.1,5,0,우익수,84.0,73.0,634.0,0.0,0.0,139.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,"85,000",2.05,0,0.0689392012,1.880830933,0.0,5615,0.0
99810,이진영,1999.0,1980-06-15,LG,2015,0.256,103,350,301,32,77,5,1,9,111,39,2,2,42,4,3,55,10,0.369,0.351,0.72,17,0.25,0.118,15,87,84,1.04,6,0.76,3.89,0.113,39.1,0.25,103,6,2,4,33.3,2,0,우익수,81.0,71.0,591.3333333333334,1.0,0.0,111.0,2.0,1.0,0.0,0.0,0.0,0.991,0.0,"85,000",0.398,0,0.0649937265,1.94582466,0.0,5965,0.0
99810,이진영,1999.0,1980-06-15,KT,2016,0.332,115,424,371,49,123,23,1,10,178,72,0,5,45,1,3,44,13,0.480,0.403,0.883,35,0.333,0.316,34,117,92,1.27,4,1.02,3.59,0.148,65.9,0.301,115,7,2,5,28.6,7,1,우익수,16.0,13.0,100.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"85,000",1.551,0,0.176043557,2.121868217,0.0,6389,0.0
99810,이진영,1999.0,1980-06-15,KT,2017,0.289,103,285,263,28,76,26,1,2,110,31,4,0,17,1,1,34,3,0.418,0.335,0.753,17,0.273,0.294,29,86,67,1.28,1,0.50,3.55,0.129,34.1,0.255,103,0,0,0,0.0,2,0,우익수,32.0,25.0,192.66666666666663,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"75,000",-0.144,1,0.074187615,2.196055832,0.0,6674,0.0
99810,이진영,1999.0,1980-06-15,KT,2018,0.318,110,312,283,40,90,17,1,3,118,39,1,3,25,1,0,35,3,0.417,0.37,0.787,18,0.305,0.378,21,86,75,1.15,7,0.71,3.66,0.099,42.9,0.271,110,3,2,1,66.7,6,0,우익수,44.0,34.0,271.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"75,000",0.356,0,0.0435938331,2.239649665,0.0,6986,0.0
62947,나성범,2012.0,1989-10-03,NC,2013,0.243,104,458,404,55,98,18,5,14,168,64,0,6,33,3,15,95,7,0.416,0.319,0.735,19,0.242,0.0,37,115,102,1.13,0,0.35,3.64,0.173,57.7,0.248,104,14,12,2,85.7,0,0,중견수,104.0,104.0,916.3333333333334,3.0,0.0,234.0,8.0,3.0,0.0,0.0,0.0,0.988,0.0,"4,000",2.532,0,0.248245054,0.248245054,0.0,458,0.0
